# gene-model: GENCODE v36
gene_id	gene_name	gene_type	unstranded	stranded_first	stranded_second	tpm_unstranded	fpkm_unstranded	fpkm_uq_unstranded
ENSG00000249056.1	AC099343.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249057.1	MAST4-IT1	lncRNA	6	1	5	0.8073	0.3143	0.3255
ENSG00000249061.1	AC109492.1	lncRNA	4	3	1	0.5457	0.2124	0.2200
ENSG00000249064.1	KRT18P25	processed_pseudogene	4	0	4	0.2771	0.1079	0.1117
ENSG00000249065.2	PCNAP1	transcribed_processed_pseudogene	7	7	0	0.5475	0.2131	0.2208
ENSG00000249066.2	LINC02496	lncRNA	4	1	3	0.2697	0.1050	0.1088
ENSG00000249068.1	AC008417.1	processed_pseudogene	22	22	1	3.4473	1.3421	1.3901
ENSG00000249069.8	LINC01033	lncRNA	8	4	4	0.1986	0.0773	0.0801
ENSG00000249071.2	EGFLAM-AS3	lncRNA	3	2	1	0.4838	0.1883	0.1951
ENSG00000249072.1	AC114801.3	processed_pseudogene	3	3	0	1.5005	0.5842	0.6051
ENSG00000249073.1	WSPAR	lncRNA	6	6	0	0.7777	0.3028	0.3136
ENSG00000249074.1	NDUFB2P1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249077.1	AL158068.1	processed_pseudogene	32	33	0	4.5991	1.7905	1.8546
ENSG00000249079.1	AC118282.2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249081.1	OR5M14P	unprocessed_pseudogene	1	1	0	0.1433	0.0558	0.0578
ENSG00000249082.2	C5orf66-AS1	lncRNA	4	4	0	0.4201	0.1635	0.1694
ENSG00000249084.1	AC027627.1	lncRNA	55	54	1	6.4665	2.5175	2.6076
ENSG00000249085.1	AC035140.1	lncRNA	2	1	1	0.3592	0.1398	0.1448
ENSG00000249086.1	AC051649.1	lncRNA	1	0	1	0.2683	0.1044	0.1082
ENSG00000249087.7	ZNF436-AS1	lncRNA	58	20	65	1.9203	0.7476	0.7744
ENSG00000249089.1	AIG1P1	unprocessed_pseudogene	37	37	0	22.1330	8.6169	8.9252
ENSG00000249091.1	AC093903.1	lncRNA	1	0	1	0.2186	0.0851	0.0881
ENSG00000249092.1	PPIAP77	processed_pseudogene	5	3	2	0.8871	0.3454	0.3577
ENSG00000249094.2	AC007834.1	lncRNA	2	0	2	0.2432	0.0947	0.0981
ENSG00000249096.7	LINC02362	lncRNA	324	7	317	5.6632	2.2048	2.2837
ENSG00000249098.1	AC055733.1	processed_pseudogene	89	89	0	13.7751	5.3629	5.5548
ENSG00000249099.1	AC025475.1	lncRNA	2	1	1	0.3636	0.1416	0.1466
ENSG00000249100.1	AC008885.2	lncRNA	10	1	9	0.9520	0.3706	0.3839
ENSG00000249101.1	AC008834.1	processed_pseudogene	1	0	1	0.5059	0.1970	0.2040
ENSG00000249102.3	AC034223.1	lncRNA	32	31	1	1.5618	0.6080	0.6298
ENSG00000249104.3	USP17L17	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000249105.2	AC096725.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249106.1	AC097537.1	lncRNA	5	5	0	0.3649	0.1421	0.1472
ENSG00000249109.1	AC140125.2	lncRNA	2	1	1	0.1167	0.0454	0.0471
ENSG00000249111.1	AC108517.1	lncRNA	2	0	2	0.5415	0.2108	0.2184
ENSG00000249112.1	AC112196.1	lncRNA	100	98	2	10.6409	4.1427	4.2909
ENSG00000249114.1	AC022447.5	lncRNA	3	0	3	0.6775	0.2638	0.2732
ENSG00000249115.9	HAUS5	protein_coding	411	7	404	7.1486	2.7831	2.8827
ENSG00000249116.1	IRX4-AS1	lncRNA	1	1	0	0.2083	0.0811	0.0840
ENSG00000249119.1	MTND6P4	processed_pseudogene	68	67	35	11.5329	4.4900	4.6507
ENSG00000249122.1	AC105389.1	lncRNA	1	0	1	0.1578	0.0614	0.0636
ENSG00000249125.2	AC093821.1	lncRNA	5	1	4	0.2100	0.0818	0.0847
ENSG00000249127.1	MTND3P3	unprocessed_pseudogene	1	1	0	0.7026	0.2736	0.2833
ENSG00000249128.1	LINC02215	lncRNA	1	3	0	0.1630	0.0635	0.0657
ENSG00000249129.1	SUDS3P1	processed_pseudogene	20	1	19	1.8330	0.7136	0.7391
ENSG00000249131.2	PSD2-AS1	lncRNA	29	27	2	2.0474	0.7971	0.8256
ENSG00000249135.1	AC116347.1	processed_pseudogene	1	1	0	0.1693	0.0659	0.0683
ENSG00000249138.1	SLED1	transcribed_processed_pseudogene	55	1	54	6.4837	2.5242	2.6146
ENSG00000249139.2	EPPIN-WFDC6	protein_coding	3	1	2	0.1560	0.0608	0.0629
ENSG00000249140.1	PRDX2P3	processed_pseudogene	46	0	46	6.9496	2.7056	2.8024
ENSG00000249141.1	AL159163.1	protein_coding	4	0	4	0.5902	0.2298	0.2380
ENSG00000249142.1	AC074134.1	processed_pseudogene	3	4	0	0.2397	0.0933	0.0967
ENSG00000249145.3	LINC02517	lncRNA	6	2	4	0.2696	0.1050	0.1087
ENSG00000249148.2	AC006445.2	processed_pseudogene	1	0	1	0.1876	0.0730	0.0756
ENSG00000249149.2	AC099522.1	transcribed_processed_pseudogene	3	2	1	0.3015	0.1174	0.1216
ENSG00000249150.2	AC010267.1	lncRNA	1	1	0	0.0353	0.0137	0.0142
ENSG00000249152.1	LNCPRESS2	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000249153.1	AC026414.1	lncRNA	1	1	0	0.1268	0.0494	0.0511
ENSG00000249156.2	TAF11L12	protein_coding	1	1	0	0.0814	0.0317	0.0328
ENSG00000249157.1	AC093259.1	processed_pseudogene	1	0	1	0.2951	0.1149	0.1190
ENSG00000249158.7	PCDHA11	protein_coding	8	2	6	0.1127	0.0439	0.0454
ENSG00000249159.6	AC091965.1	lncRNA	4	2	2	0.5095	0.1984	0.2055
ENSG00000249160.4	LINC02213	lncRNA	6	4	2	0.4816	0.1875	0.1942
ENSG00000249162.1	ADAM20P3	processed_pseudogene	6	5	1	0.2522	0.0982	0.1017
ENSG00000249163.3	AL121809.1	lncRNA	2	2	0	0.2086	0.0812	0.0841
ENSG00000249166.1	AC092336.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000249167.2	SEMA6A-AS2	lncRNA	16	5	14	0.3656	0.1423	0.1474
ENSG00000249169.1	AC026780.1	lncRNA	1	0	1	0.0649	0.0253	0.0262
ENSG00000249170.1	AC096713.1	processed_pseudogene	25	25	0	2.2631	0.8811	0.9126
ENSG00000249171.1	AC021192.1	lncRNA	4	3	1	0.4477	0.1743	0.1805
ENSG00000249173.6	LINC01093	lncRNA	11	2	9	0.3088	0.1202	0.1245
ENSG00000249174.1	AC106744.1	lncRNA	1	0	1	0.1341	0.0522	0.0541
ENSG00000249175.1	AC008534.1	lncRNA	64	62	2	2.9206	1.1371	1.1778
ENSG00000249176.1	AC027801.3	processed_pseudogene	1	1	0	0.1268	0.0494	0.0511
ENSG00000249177.1	MTND4P29	unprocessed_pseudogene	7	4	3	0.4517	0.1759	0.1821
ENSG00000249180.1	AC020900.1	lncRNA	24	756	1	3.7606	1.4641	1.5165
ENSG00000249183.1	SUMO2P4	processed_pseudogene	1	0	1	0.3208	0.1249	0.1294
ENSG00000249184.2	AC107074.1	lncRNA	11	0	11	0.4106	0.1598	0.1656
ENSG00000249186.2	AC140125.3	lncRNA	4	4	0	0.2697	0.1050	0.1088
ENSG00000249188.1	ENPP7P1	transcribed_unprocessed_pseudogene	10	7	3	0.8862	0.3450	0.3574
ENSG00000249189.1	AC245052.6	unprocessed_pseudogene	3	2	1	1.2128	0.4722	0.4891
ENSG00000249191.1	UBE2V1P12	processed_pseudogene	2	0	2	0.3736	0.1454	0.1506
ENSG00000249192.1	MTND3P25	processed_pseudogene	28	24	4	18.3622	7.1488	7.4046
ENSG00000249193.1	HSPD1P5	processed_pseudogene	28	21	7	1.4412	0.5611	0.5812
ENSG00000249196.6	TMEM132D-AS1	lncRNA	3	2	1	0.1170	0.0455	0.0472
ENSG00000249197.1	OR10J9P	unprocessed_pseudogene	2	0	2	0.1794	0.0698	0.0723
ENSG00000249198.1	AC106822.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000249199.2	AC026785.3	lncRNA	2	2	0	0.1306	0.0508	0.0527
ENSG00000249200.1	AC110775.1	processed_pseudogene	1	0	1	0.1916	0.0746	0.0773
ENSG00000249201.2	CTD-3080P12.3	lncRNA	5	3	2	0.2514	0.0979	0.1014
ENSG00000249203.2	LINC02224	lncRNA	15	11	4	0.9267	0.3608	0.3737
ENSG00000249206.2	GCNT1P2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249207.2	AC079921.1	lncRNA	140	327	7	2.8099	1.0940	1.1331
ENSG00000249209.2	AP000311.1	protein_coding	0	4	1	0.0000	0.0000	0.0000
ENSG00000249210.1	GAPDHP38	processed_pseudogene	17	10	7	1.5020	0.5848	0.6057
ENSG00000249212.1	ATP1B1P1	unprocessed_pseudogene	37	0	37	3.5800	1.3938	1.4436
ENSG00000249213.1	AC079097.1	processed_pseudogene	5	3	2	0.3164	0.1232	0.1276
ENSG00000249215.1	NCOA4P4	processed_pseudogene	7	3	4	0.3330	0.1296	0.1343
ENSG00000249216.1	AC105389.2	lncRNA	6	5	1	1.2211	0.4754	0.4924
ENSG00000249219.1	AC108199.1	lncRNA	7	7	0	1.2199	0.4749	0.4919
ENSG00000249222.1	ATP5MGL	protein_coding	25	0	25	2.7701	1.0785	1.1170
ENSG00000249225.1	AC117460.1	lncRNA	1	0	1	0.1896	0.0738	0.0764
ENSG00000249226.1	SUCLG2P4	processed_pseudogene	4	3	1	0.3448	0.1342	0.1390
ENSG00000249228.1	AC068944.1	lncRNA	2	0	2	0.1104	0.0430	0.0445
ENSG00000249229.2	NAMPTP2	processed_pseudogene	4	2	2	0.3176	0.1237	0.1281
ENSG00000249230.1	CDH12P2	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249231.8	CASC16	lncRNA	11	4	7	0.5931	0.2309	0.2392
ENSG00000249234.1	AC108063.1	lncRNA	75	75	0	16.0384	6.2441	6.4675
ENSG00000249235.1	AC021146.4	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249236.2	AC008892.1	lncRNA	41	38	5	3.1051	1.2089	1.2521
ENSG00000249237.5	AL359273.2	transcribed_unitary_pseudogene	29	2	27	2.8369	1.1045	1.1440
ENSG00000249238.1	BCL9P1	processed_pseudogene	11	2	9	0.3803	0.1480	0.1533
ENSG00000249239.2	AC095059.2	processed_pseudogene	2	0	2	0.1898	0.0739	0.0765
ENSG00000249240.2	AC069368.1	protein_coding	2	0	2	0.1387	0.0540	0.0559
ENSG00000249241.1	LINC02265	lncRNA	5	4	1	0.4625	0.1801	0.1865
ENSG00000249242.8	TMEM150C	protein_coding	270	28	242	6.8355	2.6612	2.7564
ENSG00000249244.1	AC110373.1	unprocessed_pseudogene	26	23	3	0.6567	0.2557	0.2648
ENSG00000249245.2	NCOA4P3	processed_pseudogene	73	72	1	3.4432	1.3405	1.3885
ENSG00000249247.1	MTCYBP17	unprocessed_pseudogene	1	1	0	0.1122	0.0437	0.0452
ENSG00000249249.2	AC010226.1	lncRNA	364	987	27	7.2320	2.8156	2.9163
ENSG00000249252.5	C1QTNF7-AS1	lncRNA	88	177	9	8.5896	3.3441	3.4638
ENSG00000249253.1	AC093004.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249255.1	PGAM1P9	processed_pseudogene	5	3	2	0.5863	0.2283	0.2364
ENSG00000249256.2	ATP5MGP3	processed_pseudogene	4	2	2	1.1649	0.4535	0.4697
ENSG00000249257.1	AC097473.1	processed_pseudogene	1	0	1	0.2170	0.0845	0.0875
ENSG00000249258.2	AC079193.2	lncRNA	19	5	14	0.7339	0.2857	0.2959
ENSG00000249259.3	AC027613.1	transcribed_processed_pseudogene	7	5	2	0.2567	0.0999	0.1035
ENSG00000249261.1	AC109464.2	lncRNA	2	0	2	0.1878	0.0731	0.0757
ENSG00000249262.2	AC112250.1	processed_pseudogene	3	1	2	0.3565	0.1388	0.1438
ENSG00000249263.2	PARP4P3	transcribed_unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249264.1	EEF1A1P9	processed_pseudogene	81	4	78	5.1852	2.0187	2.0909
ENSG00000249266.1	MTHFD2P6	processed_pseudogene	2	1	1	0.1733	0.0675	0.0699
ENSG00000249267.7	LINC00939	lncRNA	38	5	33	0.4945	0.1925	0.1994
ENSG00000249269.2	AC093909.2	lncRNA	1	1	0	0.1104	0.0430	0.0445
ENSG00000249270.1	KATNBL1P4	processed_pseudogene	1	1	0	0.0964	0.0375	0.0389
ENSG00000249271.2	HNRNPA1P44	processed_pseudogene	3	0	3	0.3022	0.1176	0.1218
ENSG00000249272.1	UNC93B8	unprocessed_pseudogene	1	1	0	0.1256	0.0489	0.0506
ENSG00000249274.1	PDLIM1P4	processed_pseudogene	6	1	5	0.5280	0.2056	0.2129
ENSG00000249275.1	AC093817.1	lncRNA	252	252	0	27.4754	10.6968	11.0795
ENSG00000249276.1	AC104119.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000249277.1	AC092436.2	processed_pseudogene	1	1	0	0.3445	0.1341	0.1389
ENSG00000249278.1	AC112249.1	processed_pseudogene	1	1	0	0.2031	0.0791	0.0819
ENSG00000249279.6	LINC02057	lncRNA	19	1	18	1.1297	0.4398	0.4555
ENSG00000249282.1	AC233724.6	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249283.3	ACTR3BP4	processed_pseudogene	5	4	1	0.3558	0.1385	0.1435
ENSG00000249284.1	AC095050.2	processed_pseudogene	3	3	0	0.1822	0.0709	0.0735
ENSG00000249285.1	AC114981.1	processed_pseudogene	3	0	3	0.3917	0.1525	0.1580
ENSG00000249286.1	AMD1P3	processed_pseudogene	2	0	2	0.1781	0.0694	0.0718
ENSG00000249287.1	AC091874.2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249288.1	SLC25A15P5	unprocessed_pseudogene	8	7	1	2.7994	1.0899	1.1289
ENSG00000249289.1	AC010460.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249290.5	AC010181.1	lncRNA	3	3	0	0.2508	0.0976	0.1011
ENSG00000249293.1	AC091868.2	lncRNA	54	50	4	8.5984	3.3476	3.4673
ENSG00000249295.1	AC145146.1	lncRNA	46	44	2	9.5374	3.7131	3.8460
ENSG00000249297.2	LINC02174	lncRNA	2	1	1	0.0842	0.0328	0.0339
ENSG00000249301.1	AC108120.2	processed_pseudogene	0	0	1	0.0000	0.0000	0.0000
ENSG00000249302.2	FTH1P24	processed_pseudogene	64	63	1	12.2642	4.7747	4.9455
ENSG00000249304.1	AC104779.1	lncRNA	24	19	5	4.8181	1.8758	1.9429
ENSG00000249305.1	AC048346.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249306.6	LINC01411	lncRNA	89	10	79	2.0530	0.7993	0.8279
ENSG00000249307.7	LINC01088	lncRNA	48	10	38	0.3998	0.1557	0.1612
ENSG00000249309.1	AC020703.1	lncRNA	4	0	4	0.6797	0.2646	0.2741
ENSG00000249310.2	APOBEC3B-AS1	lncRNA	2	4	0	0.2562	0.0998	0.1033
ENSG00000249311.4	TERF1P3	processed_pseudogene	3	0	3	0.2165	0.0843	0.0873
ENSG00000249312.1	ARL2BPP4	processed_pseudogene	24	23	1	4.5112	1.7563	1.8191
ENSG00000249316.2	AF131216.2	unprocessed_pseudogene	1	1	0	0.1570	0.0611	0.0633
ENSG00000249317.2	AC002460.1	lncRNA	4	4	0	0.6863	0.2672	0.2767
ENSG00000249318.1	AC010468.1	lncRNA	18	16	2	3.6383	1.4165	1.4672
ENSG00000249319.2	AC068533.4	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000249320.1	AC133963.2	processed_pseudogene	3	1	2	0.4595	0.1789	0.1853
ENSG00000249321.1	OR5H5P	unprocessed_pseudogene	4	1	3	0.3816	0.1486	0.1539
ENSG00000249326.1	CTD-2194D22.4	lncRNA	3	2	1	0.1624	0.0632	0.0655
ENSG00000249328.3	AC036214.1	lncRNA	13	6	7	0.3691	0.1437	0.1488
ENSG00000249330.3	AC095060.1	lncRNA	12	6	7	0.1755	0.0683	0.0708
ENSG00000249332.2	LINC02149	lncRNA	3	2	1	0.1503	0.0585	0.0606
ENSG00000249333.1	AC245452.3	unprocessed_pseudogene	2	1	1	0.4722	0.1838	0.1904
ENSG00000249334.1	AC084048.1	lncRNA	4	3	1	0.5533	0.2154	0.2231
ENSG00000249335.2	AC093523.1	lncRNA	13	2	11	0.3373	0.1313	0.1360
ENSG00000249337.2	SNX18P25	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249338.1	HMGB1P47	processed_pseudogene	2	2	0	0.3006	0.1170	0.1212
ENSG00000249341.1	AC124017.1	lncRNA	6	2	4	0.1716	0.0668	0.0692
ENSG00000249343.3	LINC01333	lncRNA	5	3	2	0.1230	0.0479	0.0496
ENSG00000249345.8	LINC02405	lncRNA	123	10	113	1.3968	0.5438	0.5633
ENSG00000249346.7	LINC01016	lncRNA	9	5	5	0.1576	0.0614	0.0636
ENSG00000249347.1	AC073648.2	processed_pseudogene	1	1	0	0.2515	0.0979	0.1014
ENSG00000249348.1	UGDH-AS1	lncRNA	117	83	51	3.7166	1.4470	1.4987
ENSG00000249349.1	AC114928.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000249351.2	AC096754.1	processed_pseudogene	4	2	2	0.4329	0.1685	0.1746
ENSG00000249352.4	LINC02198	lncRNA	16	0	16	1.1844	0.4611	0.4776
ENSG00000249353.2	NPM1P27	processed_pseudogene	221	2	219	23.5730	9.1775	9.5058
ENSG00000249359.3	AC093274.1	lncRNA	17	0	17	0.2508	0.0977	0.1012
ENSG00000249360.1	TOMM40P3	processed_pseudogene	2	0	2	0.1664	0.0648	0.0671
ENSG00000249362.2	LINC02488	lncRNA	5	2	3	0.2071	0.0806	0.0835
ENSG00000249363.1	AC011411.1	processed_pseudogene	666	3	663	67.3085	26.2047	27.1423
ENSG00000249364.6	AC112206.2	lncRNA	22	9	13	0.3049	0.1187	0.1230
ENSG00000249367.1	FABP5P12	processed_pseudogene	4	4	0	0.9104	0.3544	0.3671
ENSG00000249368.1	AC103851.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249372.1	ATP6V1G1P6	processed_pseudogene	15	14	1	3.9760	1.5479	1.6033
ENSG00000249373.2	AC093879.1	lncRNA	9	6	3	1.8660	0.7265	0.7525
ENSG00000249375.8	CASC11	lncRNA	13	553	12	0.2236	0.0870	0.0902
ENSG00000249378.6	LINC01060	lncRNA	14	4	10	0.2092	0.0814	0.0843
ENSG00000249379.2	AL033397.2	lncRNA	71	364	0	4.6083	1.7941	1.8583
ENSG00000249380.1	AC138853.1	processed_pseudogene	2	1	1	0.2151	0.0838	0.0868
ENSG00000249381.1	LINC00500	lncRNA	3	2	1	0.4928	0.1918	0.1987
ENSG00000249382.3	LINC02619	lncRNA	3	2	1	0.1914	0.0745	0.0772
ENSG00000249383.2	LINC02071	lncRNA	5	4	2	0.2222	0.0865	0.0896
ENSG00000249386.1	MTCO2P9	unprocessed_pseudogene	1	1	0	0.1276	0.0497	0.0514
ENSG00000249387.1	KRTAP5-14P	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249388.3	AC023794.2	lncRNA	10	4	8	0.5336	0.2078	0.2152
ENSG00000249392.1	AC096588.1	lncRNA	2	0	2	0.3173	0.1235	0.1280
ENSG00000249395.4	CASC9	lncRNA	667	7	660	17.1013	6.6579	6.8961
ENSG00000249396.2	LINC02212	lncRNA	4	1	3	0.1531	0.0596	0.0617
ENSG00000249400.1	HMGB3P17	processed_pseudogene	1	1	0	0.1364	0.0531	0.0550
ENSG00000249403.1	AC008413.2	lncRNA	2	2	0	0.5177	0.2016	0.2088
ENSG00000249404.1	AC010445.1	lncRNA	1	0	1	0.2012	0.0783	0.0811
ENSG00000249405.1	AC022441.1	lncRNA	5	2	3	0.5575	0.2170	0.2248
ENSG00000249406.3	AC015909.1	lncRNA	3	1395	10	0.1020	0.0397	0.0411
ENSG00000249407.1	IL20RB-AS1	lncRNA	15	16	1	2.3630	0.9200	0.9529
ENSG00000249409.1	AC025741.1	lncRNA	7	7	0	1.1227	0.4371	0.4527
ENSG00000249410.1	AK4P2	processed_pseudogene	1	0	1	0.1321	0.0514	0.0533
ENSG00000249411.1	AC022325.1	processed_pseudogene	7	4	3	0.2818	0.1097	0.1136
ENSG00000249412.1	AC010285.1	lncRNA	35	58	0	5.4457	2.1201	2.1960
ENSG00000249413.2	AC116049.1	lncRNA	10	3	7	1.1742	0.4571	0.4735
ENSG00000249416.2	AC107393.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249417.1	AC117383.1	lncRNA	31	33	4	6.5035	2.5320	2.6226
ENSG00000249418.2	AC005741.1	processed_pseudogene	28	27	1	5.7382	2.2340	2.3139
ENSG00000249419.1	AC023136.1	lncRNA	2	1	1	0.1602	0.0624	0.0646
ENSG00000249421.2	ADAMTS19-AS1	lncRNA	6	4	2	0.1603	0.0624	0.0646
ENSG00000249425.1	LINC02477	lncRNA	5	0	5	0.3124	0.1216	0.1260
ENSG00000249426.1	AC093206.1	lncRNA	6	1	5	1.0688	0.4161	0.4310
ENSG00000249429.1	AC016598.1	lncRNA	3	1	2	0.4743	0.1846	0.1913
ENSG00000249433.1	AC008628.1	processed_pseudogene	1	0	1	0.3341	0.1301	0.1347
ENSG00000249435.1	AC022137.2	processed_pseudogene	0	10	1	0.0000	0.0000	0.0000
ENSG00000249436.2	LINCR-0003	lncRNA	11	8	3	0.2064	0.0803	0.0832
ENSG00000249437.8	NAIP	protein_coding	171	27	144	1.5056	0.5862	0.6071
ENSG00000249438.2	KRT18P45	processed_pseudogene	1	1	0	0.0664	0.0259	0.0268
ENSG00000249439.1	HMGN1P14	processed_pseudogene	1	0	1	0.1712	0.0667	0.0691
ENSG00000249441.1	AC110767.1	lncRNA	1	1	0	0.3704	0.1442	0.1494
ENSG00000249443.1	AC097493.2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249444.2	AC114324.2	transcribed_unprocessed_pseudogene	1	1	0	0.1302	0.0507	0.0525
ENSG00000249446.2	TRAJ60	TR_J_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249448.1	MTCO1P24	processed_pseudogene	8	1	7	0.4546	0.1770	0.1833
ENSG00000249449.1	MRPL57P6	processed_pseudogene	2	2	0	0.5730	0.2231	0.2311
ENSG00000249451.1	AC021491.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000249452.2	AC093878.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249453.1	AC092834.1	lncRNA	61	51	10	12.2182	4.7568	4.9270
ENSG00000249454.1	GZMAP1	unprocessed_pseudogene	2	2	0	0.2806	0.1092	0.1132
ENSG00000249456.1	AL731577.2	lncRNA	2	0	2	0.3190	0.1242	0.1287
ENSG00000249458.1	AC092673.1	lncRNA	1	0	1	0.2069	0.0805	0.0834
ENSG00000249459.11	ZNF286B	transcribed_unprocessed_pseudogene	90	3	87	1.5487	0.6029	0.6245
ENSG00000249460.2	LINC02500	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000249462.1	MLLT10P2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249463.1	AC096711.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000249464.6	LINC01091	lncRNA	416	16	400	2.5688	1.0001	1.0359
ENSG00000249465.1	RBMXP4	processed_pseudogene	11	1	10	0.8588	0.3343	0.3463
ENSG00000249467.1	H2AL1QP	processed_pseudogene	1	1	0	0.2912	0.1134	0.1174
ENSG00000249471.8	ZNF324B	protein_coding	241	1	240	5.2878	2.0587	2.1323
ENSG00000249472.1	AC147055.2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249474.1	AC020651.1	lncRNA	0	16	0	0.0000	0.0000	0.0000
ENSG00000249476.2	AC008467.1	lncRNA	116	7	109	1.7519	0.6821	0.7065
ENSG00000249478.1	AC010307.3	lncRNA	11	10	1	0.2970	0.1156	0.1198
ENSG00000249479.1	AC096736.2	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000249481.7	SPATS1	protein_coding	3	2	1	0.0579	0.0225	0.0233
ENSG00000249482.1	USP17L14P	unprocessed_pseudogene	1	1	0	0.0556	0.0216	0.0224
ENSG00000249483.1	AC026726.1	lncRNA	3	0	3	0.4419	0.1721	0.1782
ENSG00000249484.9	LINC01470	lncRNA	13	6	7	0.2567	0.1000	0.1035
ENSG00000249485.1	RBBP4P1	processed_pseudogene	64	1	63	4.4405	1.7288	1.7906
ENSG00000249486.1	AC091912.1	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249487.7	LINC01586	lncRNA	3	3	0	0.0971	0.0378	0.0392
ENSG00000249488.1	NACAP5	processed_pseudogene	3	1	2	0.4176	0.1626	0.1684
ENSG00000249489.1	GAPDHP70	processed_pseudogene	6	3	3	0.5083	0.1979	0.2050
ENSG00000249490.2	LINC02146	lncRNA	2	2	1	0.0650	0.0253	0.0262
ENSG00000249491.1	EGFLAM-AS1	lncRNA	0	22	1	0.0000	0.0000	0.0000
ENSG00000249492.2	AC114956.2	lncRNA	124	101	63	3.4696	1.3508	1.3991
ENSG00000249493.1	ANKRD20A18P	unprocessed_pseudogene	7	0	7	1.2596	0.4904	0.5079
ENSG00000249494.6	AC008629.1	lncRNA	17	4	18	0.2903	0.1130	0.1171
ENSG00000249495.1	AC117525.1	processed_pseudogene	6	4	2	1.0560	0.4111	0.4259
ENSG00000249497.1	LINC02075	lncRNA	1	1	0	0.0505	0.0197	0.0204
ENSG00000249500.1	LINC01179	lncRNA	1	2	0	0.0409	0.0159	0.0165
ENSG00000249501.1	USP9YP2	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249502.3	AC006160.1	lncRNA	81	83	5	3.3699	1.3120	1.3589
ENSG00000249503.1	HMGN1P16	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249504.3	PCDHA14	transcribed_unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249505.1	AC108673.1	processed_pseudogene	9	8	1	0.6875	0.2677	0.2772
ENSG00000249506.3	ZEB2P1	transcribed_processed_pseudogene	9	6	3	0.4111	0.1601	0.1658
ENSG00000249509.1	NEUROG2-AS1	lncRNA	113	5	120	10.5085	4.0912	4.2376
ENSG00000249510.1	AP003478.1	processed_pseudogene	185	2	183	19.6620	7.6548	7.9287
ENSG00000249513.2	AC110751.1	lncRNA	2	0	2	0.3833	0.1492	0.1545
ENSG00000249514.1	TMEM251P1	processed_pseudogene	3	1	2	0.8352	0.3252	0.3368
ENSG00000249515.1	LINC02113	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000249516.1	PRELID3BP6	processed_pseudogene	2	1	1	0.3101	0.1207	0.1250
ENSG00000249518.1	AC011352.2	processed_pseudogene	3	0	3	0.2614	0.1018	0.1054
ENSG00000249519.1	LINC01438	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000249520.1	AC093824.1	processed_pseudogene	1	1	0	0.2581	0.1005	0.1041
ENSG00000249521.1	LINC02114	lncRNA	4	1	3	0.4421	0.1721	0.1783
